Subject,Condition,TweetID,TweetAccuracy,TweetEngage,TEndTime,TPageTime,TPAccuracy,TPEngage,TPEndTime,TPPageTime,FakeRate,FEndTime,FPageTime,Political_View,Trust_Tweet,Photoshop
58,1,3,Very Inaccurate (1),No Engagement,8.604,10.131,Somewhat Inaccurate (2),No Engagement,14.618,15.162,More real than fake (4),3.951,4.73,0,0,0
58,2,2,Somewhat Inaccurate (2),No Engagement,10.211,10.952,Somewhat Inaccurate (2),No Engagement,14.714,15.033,More real than fake (4),1.749,2.523,0,0,0
58,3,1,Somewhat Inaccurate (2),No Engagement,29.109,30.575,Very Inaccurate (1),No Engagement,29.637,29.995,More fake than real (2),6.849,7.542,0,0,0
59,1,1,Somewhat Inaccurate (2),No Engagement,5.74,7.481,Somewhat Accurate (4),No Engagement,7.502,9.446,More real than fake (4),0,1.069,1,1,1
59,2,3,Very Inaccurate (1),Reply,9.435,11.509,Very Inaccurate (1),Reply,3.782,5.47,More real than fake (4),0,1.62,1,1,1
59,3,2,Somewhat Accurate (4),No Engagement,6.391,7.827,Somewhat Inaccurate (2),No Engagement,5.628,7.076,More fake than real (2),0,1.921,1,1,1
60,1,2,Very Inaccurate (1),No Engagement,5.231,6.561,Very Inaccurate (1),No Engagement,1.789,3.38,More fake than real (2),4.985,6.487,1,0,0
60,2,1,Very Inaccurate (1),No Engagement,10.521,14.03,Very Inaccurate (1),No Engagement,8.905,10.196,More fake than real (2),0,5.127,1,0,0
60,3,3,Very Inaccurate (1),No Engagement,3.031,6.567,Very Inaccurate (1),No Engagement,1.846,3.207,Definitely fake (1),0,2.479,1,0,0
61,1,1,Somewhat Inaccurate (2),No Engagement,3.744,6.733,Neither Accurate nor Inaccurate (3),No Engagement,4.888,6.238,More fake than real (2),0,1.665,1,0,0
61,2,2,Very Inaccurate (1),No Engagement,5.344,11.504,Very Inaccurate (1),No Engagement,19.119,22.377,More fake than real (2),0,3.582,1,0,0
61,3,3,Very Inaccurate (1),No Engagement,11.952,14.246,Very Inaccurate (1),No Engagement,5.52,7.399,I'm not sure (3),0,2.67,1,0,0
62,1,3,Somewhat Accurate (4),No Engagement,3.568,5.959,Somewhat Accurate (4),No Engagement,2.353,4.315,More fake than real (2),0,0.849,0,0,0
62,2,1,Very Accurate (5),No Engagement,3.634,4.045,Very Accurate (5),No Engagement,1.238,2.286,I'm not sure (3),0,1.102,0,0,0
62,3,2,Neither Accurate nor Inaccurate (3),No Engagement,23.47,24.769,Neither Accurate nor Inaccurate (3),No Engagement,2.548,3.342,More real than fake (4),0,1.888,0,0,0
63,1,1,Somewhat Accurate (4),No Engagement,2.169,3.184,Very Accurate (5),No Engagement,4.363,5.328,More real than fake (4),0,1.478,1,2,1
63,2,3,Somewhat Accurate (4),No Engagement,4.33,5.514,Very Accurate (5),Like,3.65,5.041,More real than fake (4),0,0.599,1,2,1
63,3,2,Very Inaccurate (1),No Engagement,8.132,9.133,Very Inaccurate (1),No Engagement,5.371,6.017,More fake than real (2),0,0.815,1,2,1
64,1,2,Very Inaccurate (1),No Engagement,9.92,10.855,Somewhat Inaccurate (2),No Engagement,5.24,6.221,I'm not sure (3),0,1.142,1,1,1
64,2,3,Somewhat Inaccurate (2),No Engagement,5.223,5.798,Somewhat Inaccurate (2),No Engagement,2.52,3.288,More real than fake (4),0,0.558,1,1,1
64,3,1,Neither Accurate nor Inaccurate (3),No Engagement,6.977,8.191,Somewhat Inaccurate (2),No Engagement,1.615,2.614,More fake than real (2),0.952,1.332,1,1,1
65,1,3,Somewhat Inaccurate (2),No Engagement,5.779,8.466,Somewhat Inaccurate (2),No Engagement,4.394,6.54,I'm not sure (3),0,2.009,0,1,1
65,2,2,Neither Accurate nor Inaccurate (3),No Engagement,5.652,7.781,Somewhat Accurate (4),No Engagement,3.135,4.511,More real than fake (4),0,2.423,0,1,1
65,3,1,Neither Accurate nor Inaccurate (3),No Engagement,5.318,7.34,Neither Accurate nor Inaccurate (3),No Engagement,3.261,5.363,I'm not sure (3),9.218,11.377,0,1,1
66,1,1,Very Accurate (5),External Share,2.96,4.25,Somewhat Accurate (4),Like,3.632,5.117,More fake than real (2),0,2.3,0,2,1
66,2,2,Somewhat Accurate (4),External Share,7.232,9.16,Somewhat Inaccurate (2),No Engagement,2.351,4.068,I'm not sure (3),0,1.354,0,2,1
66,3,3,Somewhat Accurate (4),Like,1.696,3.593,Neither Accurate nor Inaccurate (3),Retweet,1.608,3.525,I'm not sure (3),0,1.284,0,2,1
67,1,2,Very Inaccurate (1),No Engagement,2.396,3.586,Very Inaccurate (1),No Engagement,1.864,2.913,More fake than real (2),0,0.938,1,0,0
67,2,3,Very Inaccurate (1),No Engagement,2.314,3.821,Very Inaccurate (1),No Engagement,3.959,5.291,More real than fake (4),0,1.601,1,0,0
67,3,1,Neither Accurate nor Inaccurate (3),No Engagement,5.008,6.155,Very Inaccurate (1),No Engagement,3.025,3.898,More fake than real (2),1.209,2.122,1,0,0
68,1,1,Neither Accurate nor Inaccurate (3),No Engagement,1.575,2.425,Somewhat Accurate (4),No Engagement,4.792,5.545,Definitely fake (1),0.536,1.268,1,0,1
68,2,3,Very Inaccurate (1),No Engagement,2.168,3.243,Neither Accurate nor Inaccurate (3),No Engagement,2.375,3.51,More real than fake (4),0.664,1.934,1,0,1
68,3,2,Neither Accurate nor Inaccurate (3),No Engagement,4.152,4.919,Somewhat Inaccurate (2),No Engagement,2.84,3.386,Definitely real (5),0,0.632,1,0,1
69,1,1,Neither Accurate nor Inaccurate (3),No Engagement,46.31,46.898,Somewhat Accurate (4),No Engagement,16.631,19.485,More real than fake (4),7.661,9.477,1,2,1
69,2,2,Neither Accurate nor Inaccurate (3),No Engagement,7.473,8.053,Somewhat Accurate (4),External Share,5.885,6.517,I'm not sure (3),23.344,25.384,1,2,1
69,3,3,Neither Accurate nor Inaccurate (3),No Engagement,31.325,31.892,Very Inaccurate (1),No Engagement,11.874,12.612,Definitely fake (1),2.602,3.843,1,2,1
70,1,3,Neither Accurate nor Inaccurate (3),No Engagement,2.303,3.759,Neither Accurate nor Inaccurate (3),No Engagement,3.295,7.087,Definitely fake (1),0,1.336,1,1,1
70,2,1,Somewhat Inaccurate (2),No Engagement,8.264,10.323,Somewhat Inaccurate (2),No Engagement,2.408,3.658,More fake than real (2),0,2.862,1,1,1
70,3,2,Neither Accurate nor Inaccurate (3),No Engagement,2.878,4.727,Somewhat Inaccurate (2),No Engagement,3.833,5.992,More fake than real (2),0,1.752,1,1,1
71,1,3,Very Inaccurate (1),No Engagement,7.99,9.537,Very Inaccurate (1),No Engagement,28.897,30.774,More fake than real (2),10.058,11.3,1,0,1
71,2,2,Neither Accurate nor Inaccurate (3),No Engagement,20.725,21.723,Neither Accurate nor Inaccurate (3),No Engagement,25.758,26.746,More fake than real (2),13.577,15.104,1,0,1
71,3,1,Very Inaccurate (1),No Engagement,22.33,23.841,Very Inaccurate (1),No Engagement,34.424,35.899,More fake than real (2),7.19,8.239,1,0,1
72,1,3,Somewhat Accurate (4),No Engagement,3.779,4.88,Somewhat Accurate (4),No Engagement,4.972,5.743,More real than fake (4),1.087,1.609,0,1,0
72,2,1,Very Accurate (5),Retweet,2.356,3.666,Somewhat Accurate (4),Retweet,2.977,4.198,More real than fake (4),0,0.929,0,1,0
72,3,2,Neither Accurate nor Inaccurate (3),No Engagement,1.762,3.079,Neither Accurate nor Inaccurate (3),No Engagement,1.672,2.524,More fake than real (2),0,1.219,0,1,0
73,1,3,Somewhat Accurate (4),Retweet,16.02,17.518,Somewhat Accurate (4),Retweet,33.031,34.2,More fake than real (2),11.298,12.765,0,2,0
73,2,1,Neither Accurate nor Inaccurate (3),No Engagement,13.259,14.519,Very Accurate (5),Retweet,24.985,26.202,Definitely real (5),17.708,18.918,0,2,0
73,3,2,Somewhat Accurate (4),No Engagement,37.796,39.418,Somewhat Accurate (4),Reply,51.112,52.239,More real than fake (4),13.686,14.877,0,2,0
74,1,2,Very Accurate (5),No Engagement,11.662,12.373,Very Accurate (5),No Engagement,1.328,2.408,Definitely fake (1),0,2.359,1,0,1
74,2,1,Neither Accurate nor Inaccurate (3),No Engagement,2.554,3.627,Neither Accurate nor Inaccurate (3),No Engagement,0.988,1.808,Definitely real (5),0,1.168,1,0,1
74,3,3,Very Inaccurate (1),No Engagement,4.799,9.109,Very Inaccurate (1),No Engagement,3.332,4.741,Definitely fake (1),2.98,5.155,1,0,1
75,1,1,Very Accurate (5),No Engagement,32.177,32.791,Very Accurate (5),No Engagement,21.857,22.504,Definitely real (5),3.652,4.243,1,2,1
75,2,3,Very Accurate (5),No Engagement,11.476,12.187,Very Accurate (5),No Engagement,7.855,8.262,Definitely real (5),4.647,5.149,1,2,1
75,3,2,Very Accurate (5),No Engagement,17.496,18.135,Very Inaccurate (1),No Engagement,10.589,11.057,Definitely fake (1),12.171,13.259,1,2,1
76,1,3,Somewhat Inaccurate (2),No Engagement,9.155,9.827,Neither Accurate nor Inaccurate (3),No Engagement,29.556,30.307,More real than fake (4),6.83,7.36,1,1,0
76,2,2,Somewhat Inaccurate (2),No Engagement,12.369,13.034,Neither Accurate nor Inaccurate (3),No Engagement,15.912,16.51,I'm not sure (3),8.264,9.411,1,1,0
76,3,1,Neither Accurate nor Inaccurate (3),No Engagement,23.794,24.442,Neither Accurate nor Inaccurate (3),No Engagement,30.681,31.327,More fake than real (2),12.106,12.56,1,1,0
77,1,3,Very Inaccurate (1),No Engagement,2.531,3.569,Very Inaccurate (1),No Engagement,1.639,2.966,Definitely fake (1),0,1.078,1,1,0
77,2,2,Very Inaccurate (1),No Engagement,1.261,2.386,Very Inaccurate (1),No Engagement,1.174,2.396,More fake than real (2),0,1.136,1,1,0
77,3,1,Somewhat Inaccurate (2),No Engagement,3.837,5.212,Very Inaccurate (1),No Engagement,3.287,4.46,Definitely fake (1),0,0.725,1,1,0
78,1,2,Somewhat Accurate (4),No Engagement,3.433,7.203,Very Inaccurate (1),No Engagement,2.363,12.808,More real than fake (4),0,2.382,1,0,1
78,2,3,Very Inaccurate (1),No Engagement,2.587,5.289,Very Inaccurate (1),No Engagement,1.515,2.816,More real than fake (4),4.147,4.739,1,0,1
78,3,1,Somewhat Inaccurate (2),No Engagement,2.583,4.099,Very Inaccurate (1),No Engagement,6.345,7.73,More fake than real (2),0,1.247,1,0,1
79,1,2,Neither Accurate nor Inaccurate (3),No Engagement,2.023,2.851,Neither Accurate nor Inaccurate (3),No Engagement,3.16,3.812,More fake than real (2),0,0.755,1,1,0
79,2,3,Somewhat Inaccurate (2),No Engagement,4.296,5.867,Neither Accurate nor Inaccurate (3),No Engagement,0.984,1.78,More real than fake (4),0,0.883,1,1,0
79,3,1,Neither Accurate nor Inaccurate (3),No Engagement,1.952,3.062,Somewhat Inaccurate (2),No Engagement,1.336,2.221,More real than fake (4),0,1.291,1,1,0
80,1,1,Very Accurate (5),Like,3.08,5.097,Very Accurate (5),Retweet,2.552,3.46,Definitely real (5),0,0.894,0,2,0
80,2,3,Very Accurate (5),Like,4.751,5.807,Very Accurate (5),Like,6.592,8.059,Definitely real (5),14.968,15.933,0,2,0
80,3,2,Somewhat Accurate (4),Retweet,5.199,10.95,Very Accurate (5),Like,9.464,10.523,More real than fake (4),0,4.043,0,2,0
81,1,2,Neither Accurate nor Inaccurate (3),No Engagement,4.45,6.037,Neither Accurate nor Inaccurate (3),No Engagement,3.737,5.212,More fake than real (2),0,1.832,1,1,1
81,2,3,Very Inaccurate (1),No Engagement,7.001,8.116,Very Inaccurate (1),No Engagement,3.567,5.087,More fake than real (2),0,1.765,1,1,1
81,3,1,Somewhat Inaccurate (2),No Engagement,3.086,4.611,Very Inaccurate (1),No Engagement,3.868,7.011,Definitely fake (1),0,1.747,1,1,1
82,1,2,Somewhat Accurate (4),Like,4.888,6.599,Somewhat Accurate (4),Reply,3.913,5.285,Definitely real (5),0,1.989,0,2,0
82,2,1,Very Accurate (5),Reply,10.904,12.516,Very Accurate (5),Reply,1.976,5.546,More fake than real (2),0,2.651,0,2,0
82,3,3,Neither Accurate nor Inaccurate (3),Like,116.528,117.685,Somewhat Inaccurate (2),No Engagement,70.175,73.637,More fake than real (2),0,3.254,0,2,0
83,1,1,Very Accurate (5),No Engagement,39.183,40.537,Very Accurate (5),No Engagement,42.202,43.229,More real than fake (4),23.082,23.613,0,1,0
83,2,2,Very Accurate (5),No Engagement,50.969,52.141,Very Accurate (5),No Engagement,64.787,66.295,I'm not sure (3),50.499,51.375,0,1,0
83,3,3,Very Inaccurate (1),No Engagement,23.786,24.54,Very Inaccurate (1),No Engagement,31.235,32.157,More fake than real (2),24.196,25.984,0,1,0
84,1,2,Somewhat Accurate (4),No Engagement,5.925,9.174,Somewhat Accurate (4),No Engagement,3.437,4.147,I'm not sure (3),0,0.733,1,2,1
84,2,1,Very Inaccurate (1),No Engagement,0.844,3.364,Very Inaccurate (1),No Engagement,0.736,2.077,More real than fake (4),1.373,2.002,1,2,1
84,3,3,Very Inaccurate (1),No Engagement,3.185,4.273,Very Inaccurate (1),No Engagement,2.296,3.996,More fake than real (2),0,1.097,1,2,1
85,1,3,Somewhat Inaccurate (2),No Engagement,2.373,4.281,Neither Accurate nor Inaccurate (3),No Engagement,2.304,10.921,I'm not sure (3),0,1.677,1,0,0
85,2,1,Somewhat Accurate (4),External Share,16.909,19.329,Somewhat Accurate (4),No Engagement,5.432,6.202,More real than fake (4),0,1.596,1,0,0
85,3,2,Somewhat Inaccurate (2),No Engagement,11.634,14.164,Somewhat Inaccurate (2),No Engagement,4.623,6.56,More fake than real (2),0,3.392,1,0,0
86,1,2,Neither Accurate nor Inaccurate (3),No Engagement,18.312,23.016,Somewhat Accurate (4),Like,6.762,9.066,More real than fake (4),0,1.311,1,2,1
86,2,1,Somewhat Accurate (4),Retweet,3.688,5.79,Somewhat Accurate (4),Retweet,6.182,8.229,More real than fake (4),0,1.492,1,2,1
86,3,3,Somewhat Accurate (4),No Engagement,8.546,10.718,Somewhat Accurate (4),No Engagement,4.834,7.417,I'm not sure (3),0,1.327,1,2,1
87,1,1,Somewhat Accurate (4),No Engagement,5.483,7.191,Very Accurate (5),No Engagement,2.775,3.849,Definitely real (5),0,0.818,1,2,1
87,2,2,Somewhat Accurate (4),External Share,4.492,5.511,Somewhat Accurate (4),No Engagement,4.099,4.948,More real than fake (4),0,0.558,1,2,1
87,3,3,Very Accurate (5),No Engagement,16.115,17.464,Neither Accurate nor Inaccurate (3),No Engagement,1.538,2.226,Definitely real (5),0,4.521,1,2,1
88,1,1,Very Inaccurate (1),No Engagement,17.809,19.487,Very Inaccurate (1),No Engagement,2.355,3.751,I'm not sure (3),0,1.024,1,0,1
88,2,2,Very Inaccurate (1),No Engagement,4.355,13.191,Somewhat Inaccurate (2),No Engagement,13.746,23.972,More fake than real (2),0,0.956,1,0,1
88,3,3,Very Inaccurate (1),No Engagement,2.454,3.424,Very Inaccurate (1),No Engagement,2.311,3.341,More fake than real (2),0.655,1.589,1,0,1
89,1,2,Neither Accurate nor Inaccurate (3),Like,17.016,18.275,Neither Accurate nor Inaccurate (3),Like,26.031,27.004,More fake than real (2),9.636,11.15,1,2,0
89,2,1,Somewhat Inaccurate (2),No Engagement,19.253,20.662,Neither Accurate nor Inaccurate (3),No Engagement,23.217,24.142,I'm not sure (3),5.855,6.866,1,2,0
89,3,3,Very Inaccurate (1),No Engagement,50.355,51.387,Very Inaccurate (1),No Engagement,11.244,12.023,More fake than real (2),7.849,9.08,1,2,0
90,1,1,Somewhat Inaccurate (2),No Engagement,2.041,3.621,Somewhat Inaccurate (2),No Engagement,1.729,2.721,I'm not sure (3),5.097,6.752,1,0,1
90,2,2,Neither Accurate nor Inaccurate (3),Like,3.873,6.873,Somewhat Accurate (4),Like,3.037,5.051,More real than fake (4),0,0.876,1,0,1
90,3,3,Very Inaccurate (1),No Engagement,3.025,4.467,Very Inaccurate (1),No Engagement,1.939,2.955,Definitely fake (1),0,1.426,1,0,1
91,1,2,Somewhat Accurate (4),No Engagement,7.522,8.758,Somewhat Accurate (4),No Engagement,1.305,2.14,Definitely fake (1),0.814,6.18,0,0,1
91,2,1,Very Inaccurate (1),No Engagement,10.007,10.797,Very Inaccurate (1),Reply,2.554,3.52,More real than fake (4),0,1.61,0,0,1
91,3,3,Somewhat Inaccurate (2),Reply,6.054,7.265,Somewhat Inaccurate (2),Reply,0.841,2.683,More fake than real (2),2.13,3.684,0,0,1
92,1,2,Somewhat Inaccurate (2),No Engagement,6.171,6.845,Somewhat Inaccurate (2),No Engagement,4.417,5.721,More real than fake (4),2.844,3.524,0,1,1
92,2,3,Very Inaccurate (1),No Engagement,11.031,12.649,Very Inaccurate (1),No Engagement,17.377,18.273,More real than fake (4),7.857,8.476,0,1,1
92,3,1,Very Inaccurate (1),No Engagement,7.876,8.764,Very Inaccurate (1),No Engagement,6.209,6.976,More fake than real (2),17.008,19.181,0,1,1
93,1,3,Very Inaccurate (1),No Engagement,11.745,14.69,Very Inaccurate (1),No Engagement,37.9,38.612,More fake than real (2),7.548,8.533,1,0,0
93,2,1,Very Accurate (5),No Engagement,11.585,12.385,Very Accurate (5),No Engagement,25.519,26.248,More real than fake (4),50.145,51.22,1,0,0
93,3,2,Very Accurate (5),No Engagement,10.481,11.44,Very Accurate (5),No Engagement,29.502,30.211,More real than fake (4),8.183,8.676,1,0,0
94,1,1,Somewhat Accurate (4),No Engagement,9.131,10.522,Somewhat Inaccurate (2),No Engagement,3.543,5.494,I'm not sure (3),0,18.002,0,2,1
94,2,3,Very Inaccurate (1),No Engagement,10.333,11.554,Somewhat Accurate (4),Like,10.579,11.946,Definitely real (5),0,9.921,0,2,1
94,3,2,Neither Accurate nor Inaccurate (3),No Engagement,12.379,21.358,Neither Accurate nor Inaccurate (3),No Engagement,41.793,43.36,More fake than real (2),6.876,17.844,0,2,1
95,1,3,Very Inaccurate (1),No Engagement,13.024,14.219,Somewhat Inaccurate (2),No Engagement,6.096,6.754,More fake than real (2),4.684,5.721,1,0,1
95,2,1,Somewhat Inaccurate (2),No Engagement,10.303,11.14,Neither Accurate nor Inaccurate (3),External Share,6.151,7.308,More real than fake (4),4.969,4.984,1,0,1
95,3,2,Somewhat Inaccurate (2),No Engagement,13.209,14.18,Very Inaccurate (1),No Engagement,8.168,9.078,More fake than real (2),5.033,6.197,1,0,1
96,1,3,Neither Accurate nor Inaccurate (3),No Engagement,74.745,76.047,Somewhat Accurate (4),No Engagement,11.519,12.911,Definitely real (5),6.869,8.029,1,1,0
96,2,1,Neither Accurate nor Inaccurate (3),No Engagement,7.09,8.098,Neither Accurate nor Inaccurate (3),No Engagement,4.953,6.462,Definitely real (5),2.254,3.255,1,1,0
96,3,2,Very Accurate (5),No Engagement,21.261,22.604,Very Accurate (5),No Engagement,6.368,7.399,More fake than real (2),1.92,3.622,1,1,0
97,1,1,Very Accurate (5),Like,9.491,13.019,Very Accurate (5),Like,16.678,21.659,More real than fake (4),2.939,4.388,0,1,1
97,2,2,Somewhat Accurate (4),No Engagement,22.094,23.147,Very Accurate (5),No Engagement,23.061,23.852,I'm not sure (3),24.641,25.039,0,1,1
97,3,3,Somewhat Accurate (4),Like,32.969,34.139,Somewhat Accurate (4),Like,20.487,21.434,I'm not sure (3),6.702,7.652,0,1,1
98,1,3,Very Inaccurate (1),No Engagement,14.263,15.093,Neither Accurate nor Inaccurate (3),No Engagement,15.532,16.022,I'm not sure (3),15.956,16.811,1,2,0
98,2,2,Somewhat Accurate (4),Like,13.318,14.094,Somewhat Accurate (4),Like,7.268,8.284,Definitely real (5),8.887,9.737,1,2,0
98,3,1,Somewhat Accurate (4),No Engagement,16.032,17.751,Very Accurate (5),No Engagement,17.924,26.475,More real than fake (4),15.332,15.965,1,2,0
99,1,1,Very Inaccurate (1),Reply,24.593,26.01,Very Inaccurate (1),Reply,15.366,16.409,More fake than real (2),0,0.789,1,1,0
99,2,2,Somewhat Accurate (4),No Engagement,9.154,9.935,Neither Accurate nor Inaccurate (3),No Engagement,1.919,3.153,I'm not sure (3),0,1.412,1,1,0
99,3,3,Very Inaccurate (1),No Engagement,3.263,4.548,Very Inaccurate (1),No Engagement,2.243,3.28,More fake than real (2),0.75,2.042,1,1,0
100,1,3,Very Inaccurate (1),Reply,11.508,12.361,Very Inaccurate (1),External Share,4.898,5.703,Definitely fake (1),0,1.417,1,1,1
100,2,2,Somewhat Inaccurate (2),No Engagement,3.152,4.427,Very Inaccurate (1),No Engagement,4.963,5.291,I'm not sure (3),0,0.973,1,1,1
100,3,1,Neither Accurate nor Inaccurate (3),No Engagement,5.366,5.728,Very Inaccurate (1),No Engagement,4.222,5.289,I'm not sure (3),2.658,4.453,1,1,1
101,1,2,Somewhat Accurate (4),No Engagement,7.145,8.501,Somewhat Accurate (4),No Engagement,6.116,7.94,I'm not sure (3),0,1.83,0,0,1
101,2,3,Somewhat Inaccurate (2),No Engagement,7.164,9.166,Somewhat Inaccurate (2),No Engagement,4.689,116.739,More real than fake (4),3.103,5.912,0,0,1
101,3,1,Somewhat Inaccurate (2),No Engagement,3.077,4.874,Very Inaccurate (1),No Engagement,2.663,3.866,More real than fake (4),0,0.785,0,0,1
102,1,1,Neither Accurate nor Inaccurate (3),No Engagement,3.073,4.67,Somewhat Inaccurate (2),No Engagement,4.683,6.184,More fake than real (2),0,0.973,1,1,0
102,2,3,Very Inaccurate (1),No Engagement,3.216,4.676,Very Inaccurate (1),No Engagement,0.787,2.586,More fake than real (2),1.038,3.607,1,1,0
102,3,2,Somewhat Inaccurate (2),No Engagement,4.269,5.479,Neither Accurate nor Inaccurate (3),No Engagement,3.372,4.782,More fake than real (2),0,0.988,1,1,0
103,1,2,Somewhat Inaccurate (2),No Engagement,3.832,5.281,Very Inaccurate (1),No Engagement,4.285,5.671,I'm not sure (3),0.903,2.336,1,0,1
103,2,3,Very Inaccurate (1),No Engagement,8.699,10.867,Very Inaccurate (1),No Engagement,3.244,4.842,More real than fake (4),0,3.253,1,0,1
103,3,1,Somewhat Accurate (4),No Engagement,10.969,12.91,Very Inaccurate (1),No Engagement,16.332,18.666,More real than fake (4),0,3.936,1,0,1
104,1,1,Somewhat Inaccurate (2),No Engagement,3.108,5.391,Very Inaccurate (1),No Engagement,4.255,17.325,More fake than real (2),0,1.028,1,1,1
